Frequency (MHz),Power (dB),Timestamp
92.7888,1.11,2026-06-11 18:43:06
92.7889,-11.69,2026-06-11 18:43:06
92.7891,-2.2,2026-06-11 18:43:06
92.7892,-6.98,2026-06-11 18:43:06
92.7894,-8.39,2026-06-11 18:43:06
92.7895,-3.33,2026-06-11 18:43:06
92.7897,-0.13,2026-06-11 18:43:06
92.7898,-4.29,2026-06-11 18:43:06
92.79,-7.03,2026-06-11 18:43:06
92.7901,1.12,2026-06-11 18:43:06
92.7903,-4.91,2026-06-11 18:43:06
92.7904,-21.3,2026-06-11 18:43:06
92.7906,0.89,2026-06-11 18:43:06
92.7907,2.92,2026-06-11 18:43:06
92.7909,-9.49,2026-06-11 18:43:06
92.791,-13.36,2026-06-11 18:43:06
92.7912,-11.37,2026-06-11 18:43:06
92.7914,-6.65,2026-06-11 18:43:06
92.7915,-3.42,2026-06-11 18:43:06
92.7917,-10.22,2026-06-11 18:43:06
92.7918,-6.1,2026-06-11 18:43:06
92.792,-5.93,2026-06-11 18:43:06
92.7921,0.55,2026-06-11 18:43:06
92.7923,-9.03,2026-06-11 18:43:06
92.7924,-7.43,2026-06-11 18:43:06
92.7926,-12.45,2026-06-11 18:43:06
92.7927,-10.74,2026-06-11 18:43:06
92.7929,-1.8,2026-06-11 18:43:06
92.793,2.34,2026-06-11 18:43:06
92.7932,0.61,2026-06-11 18:43:06
92.7933,3.36,2026-06-11 18:43:06
92.7935,2.32,2026-06-11 18:43:06
92.7936,0.24,2026-06-11 18:43:06
92.7938,-5.4,2026-06-11 18:43:06
92.7939,-13.1,2026-06-11 18:43:06
92.7941,-2.63,2026-06-11 18:43:06
92.7943,-5.96,2026-06-11 18:43:06
92.7944,-3.92,2026-06-11 18:43:06
92.7946,0.3,2026-06-11 18:43:06
92.7947,-1.68,2026-06-11 18:43:06
92.7949,-1.04,2026-06-11 18:43:06
92.795,-9.46,2026-06-11 18:43:06
92.7952,-8.31,2026-06-11 18:43:06
92.7953,-4.68,2026-06-11 18:43:06
92.7955,-4.62,2026-06-11 18:43:06
92.7956,-3.21,2026-06-11 18:43:06
92.7958,-0.59,2026-06-11 18:43:06
92.7959,-2.95,2026-06-11 18:43:06
92.7961,2.31,2026-06-11 18:43:06
92.7962,-6.79,2026-06-11 18:43:06
92.7964,-5.03,2026-06-11 18:43:06
92.7965,4.74,2026-06-11 18:43:06
92.7967,0.61,2026-06-11 18:43:06
92.7968,1.2,2026-06-11 18:43:06
92.797,-6.64,2026-06-11 18:43:06
92.7972,-11.66,2026-06-11 18:43:06
92.7973,-10.55,2026-06-11 18:43:06
92.7975,-4.78,2026-06-11 18:43:06
92.7976,-6.46,2026-06-11 18:43:06
92.7978,-4.0,2026-06-11 18:43:06
92.7979,-0.58,2026-06-11 18:43:06
92.7981,-2.39,2026-06-11 18:43:06
92.7982,-10.35,2026-06-11 18:43:06
92.7984,-3.6,2026-06-11 18:43:06
92.7985,-8.88,2026-06-11 18:43:06
92.7987,-0.97,2026-06-11 18:43:06
92.7988,3.25,2026-06-11 18:43:06
92.799,-7.13,2026-06-11 18:43:06
92.7991,-4.46,2026-06-11 18:43:06
92.7993,-8.92,2026-06-11 18:43:06
92.7994,0.15,2026-06-11 18:43:06
92.7996,-5.97,2026-06-11 18:43:06
92.7997,-9.65,2026-06-11 18:43:06
92.7999,-10.08,2026-06-11 18:43:06
92.8,1.52,2026-06-11 18:43:06
92.8002,0.68,2026-06-11 18:43:06
92.8004,1.3,2026-06-11 18:43:06
92.8005,-14.82,2026-06-11 18:43:06
92.8007,1.9,2026-06-11 18:43:06
92.8008,-12.31,2026-06-11 18:43:06
92.801,-5.26,2026-06-11 18:43:06
92.8011,-5.18,2026-06-11 18:43:06
92.8013,-10.49,2026-06-11 18:43:06
92.8014,-0.62,2026-06-11 18:43:06
92.8016,-3.75,2026-06-11 18:43:06
92.8017,-5.45,2026-06-11 18:43:06
92.8019,-9.71,2026-06-11 18:43:06
92.802,2.27,2026-06-11 18:43:06
92.8022,-6.53,2026-06-11 18:43:06
92.8023,3.17,2026-06-11 18:43:06
92.8025,-0.45,2026-06-11 18:43:06
92.8026,-3.39,2026-06-11 18:43:06
92.8028,-22.87,2026-06-11 18:43:06
92.8029,-14.85,2026-06-11 18:43:06
92.8031,-1.32,2026-06-11 18:43:06
92.8033,-0.81,2026-06-11 18:43:06
92.8034,-5.99,2026-06-11 18:43:06
92.8036,-6.54,2026-06-11 18:43:06
92.8037,-1.81,2026-06-11 18:43:06
92.8039,2.22,2026-06-11 18:43:06
92.804,2.29,2026-06-11 18:43:06
92.8042,-13.96,2026-06-11 18:43:06
92.8043,-2.01,2026-06-11 18:43:06
92.8045,-4.61,2026-06-11 18:43:06
92.8046,2.77,2026-06-11 18:43:06
92.8048,-4.42,2026-06-11 18:43:06
92.8049,-0.89,2026-06-11 18:43:06
92.8051,-5.41,2026-06-11 18:43:06
92.8052,-14.51,2026-06-11 18:43:06
92.8054,-3.94,2026-06-11 18:43:06
92.8055,-6.68,2026-06-11 18:43:06
92.8057,-3.63,2026-06-11 18:43:06
92.8058,-1.16,2026-06-11 18:43:06
92.806,-6.08,2026-06-11 18:43:06
92.8062,5.11,2026-06-11 18:43:06
92.8063,1.99,2026-06-11 18:43:06
92.8065,-3.05,2026-06-11 18:43:06
92.8066,0.06,2026-06-11 18:43:06
92.8068,8.45,2026-06-11 18:43:06
92.8069,-8.34,2026-06-11 18:43:06
92.8071,-3.06,2026-06-11 18:43:06
92.8072,-1.35,2026-06-11 18:43:06
92.8074,0.61,2026-06-11 18:43:06
92.8075,-1.82,2026-06-11 18:43:06
92.8077,-7.16,2026-06-11 18:43:06
92.8078,-2.32,2026-06-11 18:43:06
92.808,-6.09,2026-06-11 18:43:06
92.8081,-7.94,2026-06-11 18:43:06
92.8083,-0.95,2026-06-11 18:43:06
92.8084,-0.52,2026-06-11 18:43:06
92.8086,0.86,2026-06-11 18:43:06
92.8087,-0.45,2026-06-11 18:43:06
92.8089,6.44,2026-06-11 18:43:06
92.8091,2.11,2026-06-11 18:43:06
92.8092,-2.68,2026-06-11 18:43:06
92.8094,-2.95,2026-06-11 18:43:06
92.8095,-5.43,2026-06-11 18:43:06
92.8097,-3.43,2026-06-11 18:43:06
92.8098,-4.53,2026-06-11 18:43:06
92.81,3.25,2026-06-11 18:43:06
92.8101,-2.94,2026-06-11 18:43:06
92.8103,-0.8,2026-06-11 18:43:06
92.8104,-16.27,2026-06-11 18:43:06
92.8106,-3.57,2026-06-11 18:43:06
92.8107,-5.98,2026-06-11 18:43:06
92.8109,-11.47,2026-06-11 18:43:06
92.811,-4.81,2026-06-11 18:43:06
92.8112,-6.51,2026-06-11 18:43:06
92.8113,-3.96,2026-06-11 18:43:06
92.8115,-20.29,2026-06-11 18:43:06
92.8116,-12.6,2026-06-11 18:43:06
92.8118,-5.87,2026-06-11 18:43:06
92.812,2.38,2026-06-11 18:43:06
92.8121,2.92,2026-06-11 18:43:06
92.8123,-7.51,2026-06-11 18:43:06
92.8124,2.88,2026-06-11 18:43:06
92.8126,-4.39,2026-06-11 18:43:06
92.8127,-5.72,2026-06-11 18:43:06
92.8129,2.72,2026-06-11 18:43:06
92.813,1.21,2026-06-11 18:43:06
92.8132,-1.92,2026-06-11 18:43:06
92.8133,-2.1,2026-06-11 18:43:06
92.8135,2.61,2026-06-11 18:43:06
92.8136,-3.14,2026-06-11 18:43:06
92.8138,-2.49,2026-06-11 18:43:06
92.8139,0.01,2026-06-11 18:43:06
92.8141,-0.62,2026-06-11 18:43:06
92.8142,-9.68,2026-06-11 18:43:06
92.8144,3.45,2026-06-11 18:43:06
92.8145,-1.9,2026-06-11 18:43:06
92.8147,2.95,2026-06-11 18:43:06
92.8149,0.19,2026-06-11 18:43:06
92.815,-7.85,2026-06-11 18:43:06
92.8152,0.49,2026-06-11 18:43:06
92.8153,-0.56,2026-06-11 18:43:06
92.8155,-0.4,2026-06-11 18:43:06
92.8156,-4.6,2026-06-11 18:43:06
92.8158,-14.19,2026-06-11 18:43:06
92.8159,-2.75,2026-06-11 18:43:06
92.8161,1.42,2026-06-11 18:43:06
92.8162,-1.99,2026-06-11 18:43:06
92.8164,-0.83,2026-06-11 18:43:06
92.8165,-6.91,2026-06-11 18:43:06
92.8167,-6.36,2026-06-11 18:43:06
92.8168,-5.8,2026-06-11 18:43:06
92.817,-4.11,2026-06-11 18:43:06
92.8171,-2.75,2026-06-11 18:43:06
92.8173,-38.51,2026-06-11 18:43:06
92.8174,-2.23,2026-06-11 18:43:06
92.8176,-7.16,2026-06-11 18:43:06
92.8178,-10.5,2026-06-11 18:43:06
92.8179,2.21,2026-06-11 18:43:06
92.8181,-5.4,2026-06-11 18:43:06
92.8182,-4.13,2026-06-11 18:43:06
92.8184,-20.59,2026-06-11 18:43:06
92.8185,-5.51,2026-06-11 18:43:06
92.8187,3.69,2026-06-11 18:43:06
92.8188,0.79,2026-06-11 18:43:06
92.819,-0.34,2026-06-11 18:43:06
92.8191,-13.02,2026-06-11 18:43:06
92.8193,-4.86,2026-06-11 18:43:06
92.8194,-1.12,2026-06-11 18:43:06
92.8196,0.52,2026-06-11 18:43:06
92.8197,-2.93,2026-06-11 18:43:06
92.8199,2.21,2026-06-11 18:43:06
92.82,1.56,2026-06-11 18:43:06
92.8202,-3.41,2026-06-11 18:43:06
92.8203,0.52,2026-06-11 18:43:06
92.8205,-22.28,2026-06-11 18:43:06
92.8206,-6.97,2026-06-11 18:43:06
92.8208,-25.94,2026-06-11 18:43:06
92.821,0.0,2026-06-11 18:43:06
92.8211,3.16,2026-06-11 18:43:06
92.8213,-0.79,2026-06-11 18:43:06
92.8214,-11.98,2026-06-11 18:43:06
92.8216,-5.19,2026-06-11 18:43:06
92.8217,2.37,2026-06-11 18:43:06
92.8219,-0.96,2026-06-11 18:43:06
92.822,0.07,2026-06-11 18:43:06
92.8222,-0.87,2026-06-11 18:43:06
92.8223,-0.79,2026-06-11 18:43:06
92.8225,-0.94,2026-06-11 18:43:06
92.8226,-11.78,2026-06-11 18:43:06
92.8228,4.83,2026-06-11 18:43:06
92.8229,-3.0,2026-06-11 18:43:06
92.8231,-8.08,2026-06-11 18:43:06
92.8232,-2.51,2026-06-11 18:43:06
92.8234,-1.07,2026-06-11 18:43:06
92.8235,4.59,2026-06-11 18:43:06
92.8237,-3.56,2026-06-11 18:43:06
92.8239,-0.66,2026-06-11 18:43:06
92.824,1.51,2026-06-11 18:43:06
92.8242,-7.8,2026-06-11 18:43:06
92.8243,-1.73,2026-06-11 18:43:06
92.8245,-21.01,2026-06-11 18:43:06
92.8246,-1.56,2026-06-11 18:43:06
92.8248,-4.79,2026-06-11 18:43:06
92.8249,-5.13,2026-06-11 18:43:06
92.8251,-9.22,2026-06-11 18:43:06
92.8252,-8.87,2026-06-11 18:43:06
92.8254,-11.72,2026-06-11 18:43:06
92.8255,-16.35,2026-06-11 18:43:06
92.8257,-0.11,2026-06-11 18:43:06
92.8258,2.6,2026-06-11 18:43:06
92.826,-7.53,2026-06-11 18:43:06
92.8261,-1.23,2026-06-11 18:43:06
92.8263,-5.23,2026-06-11 18:43:06
92.8264,-5.65,2026-06-11 18:43:06
92.8266,3.9,2026-06-11 18:43:06
92.8268,-7.71,2026-06-11 18:43:06
92.8269,4.81,2026-06-11 18:43:06
92.8271,2.08,2026-06-11 18:43:06
92.8272,-3.27,2026-06-11 18:43:06
92.8274,-7.31,2026-06-11 18:43:06
92.8275,-0.42,2026-06-11 18:43:06
92.8277,-4.13,2026-06-11 18:43:06
92.8278,-2.43,2026-06-11 18:43:06
92.828,-1.64,2026-06-11 18:43:06
92.8281,2.43,2026-06-11 18:43:06
92.8283,-6.31,2026-06-11 18:43:06
92.8284,-1.92,2026-06-11 18:43:06
92.8286,4.67,2026-06-11 18:43:06
92.8287,-2.79,2026-06-11 18:43:06
92.8289,2.53,2026-06-11 18:43:06
92.829,-2.71,2026-06-11 18:43:06
92.8292,-3.01,2026-06-11 18:43:06
92.8293,-1.89,2026-06-11 18:43:06
92.8295,-4.83,2026-06-11 18:43:06
92.8297,-5.48,2026-06-11 18:43:06
92.8298,1.31,2026-06-11 18:43:06
92.83,-6.19,2026-06-11 18:43:06
92.8301,0.2,2026-06-11 18:43:06
92.8303,0.63,2026-06-11 18:43:06
92.8304,-14.41,2026-06-11 18:43:06
92.8306,3.03,2026-06-11 18:43:06
92.8307,-7.74,2026-06-11 18:43:06
92.8309,0.94,2026-06-11 18:43:06
92.831,-7.56,2026-06-11 18:43:06
92.8312,1.11,2026-06-11 18:43:06
92.8313,7.59,2026-06-11 18:43:06
92.8315,3.05,2026-06-11 18:43:06
92.8316,-1.3,2026-06-11 18:43:06
92.8318,-18.02,2026-06-11 18:43:06
92.8319,-2.47,2026-06-11 18:43:06
92.8321,3.19,2026-06-11 18:43:06
92.8322,-4.21,2026-06-11 18:43:06
92.8324,0.55,2026-06-11 18:43:06
92.8326,1.13,2026-06-11 18:43:06
92.8327,-2.41,2026-06-11 18:43:06
92.8329,3.91,2026-06-11 18:43:06
92.833,2.17,2026-06-11 18:43:06
92.8332,-18.02,2026-06-11 18:43:06
92.8333,4.69,2026-06-11 18:43:06
92.8335,1.98,2026-06-11 18:43:06
92.8336,-0.42,2026-06-11 18:43:06
92.8338,-6.87,2026-06-11 18:43:06
92.8339,-17.23,2026-06-11 18:43:06
92.8341,4.91,2026-06-11 18:43:06
92.8342,-0.77,2026-06-11 18:43:06
92.8344,-4.12,2026-06-11 18:43:06
92.8345,-5.08,2026-06-11 18:43:06
92.8347,-8.27,2026-06-11 18:43:06
92.8348,-2.37,2026-06-11 18:43:06
92.835,-3.81,2026-06-11 18:43:06
92.8351,2.57,2026-06-11 18:43:06
92.8353,-4.99,2026-06-11 18:43:06
92.8355,1.03,2026-06-11 18:43:06
92.8356,-3.84,2026-06-11 18:43:06
92.8358,-14.11,2026-06-11 18:43:06
92.8359,-7.85,2026-06-11 18:43:06
92.8361,1.18,2026-06-11 18:43:06
92.8362,-4.46,2026-06-11 18:43:06
92.8364,-3.56,2026-06-11 18:43:06
92.8365,1.6,2026-06-11 18:43:06
92.8367,0.78,2026-06-11 18:43:06
92.8368,-21.81,2026-06-11 18:43:06
92.837,-3.35,2026-06-11 18:43:06
92.8371,-1.76,2026-06-11 18:43:06
92.8373,0.44,2026-06-11 18:43:06
92.8374,-1.44,2026-06-11 18:43:06
92.8376,3.5,2026-06-11 18:43:06
92.8377,-5.99,2026-06-11 18:43:06
92.8379,1.78,2026-06-11 18:43:06
92.838,-4.67,2026-06-11 18:43:06
92.8382,-6.59,2026-06-11 18:43:06
92.8383,-10.5,2026-06-11 18:43:06
92.8385,-8.3,2026-06-11 18:43:06
92.8387,-16.14,2026-06-11 18:43:06
92.8388,0.76,2026-06-11 18:43:06
92.839,-2.33,2026-06-11 18:43:06
92.8391,-3.58,2026-06-11 18:43:06
92.8393,-4.14,2026-06-11 18:43:06
92.8394,-6.52,2026-06-11 18:43:06
92.8396,1.13,2026-06-11 18:43:06
92.8397,-0.04,2026-06-11 18:43:06
92.8399,-0.83,2026-06-11 18:43:06
92.84,-9.65,2026-06-11 18:43:06
92.8402,6.44,2026-06-11 18:43:06
92.8403,-3.44,2026-06-11 18:43:06
92.8405,2.6,2026-06-11 18:43:06
92.8406,-2.84,2026-06-11 18:43:06
92.8408,-5.2,2026-06-11 18:43:06
92.8409,-8.29,2026-06-11 18:43:06
92.8411,-11.2,2026-06-11 18:43:06
92.8412,-6.03,2026-06-11 18:43:06
92.8414,-2.93,2026-06-11 18:43:06
92.8416,-1.41,2026-06-11 18:43:06
92.8417,-9.86,2026-06-11 18:43:06
92.8419,-15.84,2026-06-11 18:43:06
92.842,4.16,2026-06-11 18:43:06
92.8422,1.24,2026-06-11 18:43:06
92.8423,-0.06,2026-06-11 18:43:06
92.8425,-0.58,2026-06-11 18:43:06
92.8426,0.16,2026-06-11 18:43:06
92.8428,1.21,2026-06-11 18:43:06
92.8429,-8.46,2026-06-11 18:43:06
92.8431,-5.18,2026-06-11 18:43:06
92.8432,-7.13,2026-06-11 18:43:06
92.8434,2.14,2026-06-11 18:43:06
92.8435,-1.22,2026-06-11 18:43:06
92.8437,-0.55,2026-06-11 18:43:06
92.8438,3.88,2026-06-11 18:43:06
92.844,-1.38,2026-06-11 18:43:06
92.8441,-2.92,2026-06-11 18:43:06
