Frequency (MHz),Power (dB),Timestamp
94.5,-29.55,2026-06-11 18:14:54
94.6,-29.54,2026-06-11 18:14:54
94.7,-29.55,2026-06-11 18:14:54
94.8,-29.56,2026-06-11 18:14:54
94.9,-29.54,2026-06-11 18:14:54
95.0,-29.52,2026-06-11 18:14:54
95.1,-29.55,2026-06-11 18:14:54
95.2,-29.57,2026-06-11 18:14:54
95.3,-29.55,2026-06-11 18:14:54
95.4,-29.56,2026-06-11 18:14:54
95.5,-29.57,2026-06-11 18:14:54
95.6,-29.57,2026-06-11 18:14:54
95.7,-29.56,2026-06-11 18:14:54
95.8,-29.54,2026-06-11 18:14:54
95.9,-29.56,2026-06-11 18:14:54
96.0,-29.57,2026-06-11 18:14:54
96.1,-29.56,2026-06-11 18:14:54
96.2,-29.53,2026-06-11 18:14:54
96.3,-29.59,2026-06-11 18:14:54
96.4,-29.62,2026-06-11 18:14:54
96.5,-29.59,2026-06-11 18:14:54
96.6,-29.58,2026-06-11 18:14:54
96.7,-29.57,2026-06-11 18:14:54
96.8,-29.58,2026-06-11 18:14:54
96.9,-29.57,2026-06-11 18:14:54
97.0,-29.56,2026-06-11 18:14:54
97.1,-29.58,2026-06-11 18:14:54
97.2,-29.57,2026-06-11 18:14:54
97.3,-29.57,2026-06-11 18:14:54
97.4,-29.48,2026-06-11 18:14:54
97.5,-29.52,2026-06-11 18:14:54
97.6,-29.52,2026-06-11 18:14:54
97.7,-29.53,2026-06-11 18:14:54
97.8,-29.54,2026-06-11 18:14:54
97.9,-29.54,2026-06-11 18:14:54
98.0,-29.55,2026-06-11 18:14:54
98.1,-29.52,2026-06-11 18:14:54
98.2,-29.53,2026-06-11 18:14:54
98.3,-29.51,2026-06-11 18:14:54
98.4,-29.55,2026-06-11 18:14:54
98.5,-29.55,2026-06-11 18:14:54
98.6,-29.59,2026-06-11 18:14:54
98.7,-29.56,2026-06-11 18:14:54
98.8,-29.56,2026-06-11 18:14:54
98.9,-29.56,2026-06-11 18:14:54
99.0,-29.56,2026-06-11 18:14:54
99.1,-29.56,2026-06-11 18:14:54
99.2,-29.54,2026-06-11 18:14:54
99.3,-29.56,2026-06-11 18:14:54
99.4,-29.57,2026-06-11 18:14:54
99.5,-29.57,2026-06-11 18:14:54
99.6,-29.55,2026-06-11 18:14:54
99.7,-29.51,2026-06-11 18:14:54
99.8,-29.52,2026-06-11 18:14:54
99.9,-29.5,2026-06-11 18:14:54
100.0,-29.52,2026-06-11 18:14:54
100.1,-29.54,2026-06-11 18:14:54
100.2,-29.54,2026-06-11 18:14:54
100.3,-29.56,2026-06-11 18:14:54
100.4,-29.55,2026-06-11 18:14:54
100.5,-29.49,2026-06-11 18:14:54
100.6,-29.52,2026-06-11 18:14:54
100.7,-29.52,2026-06-11 18:14:54
100.8,-29.51,2026-06-11 18:14:54
100.9,-29.52,2026-06-11 18:14:54
101.0,-29.55,2026-06-11 18:14:54
101.1,-29.54,2026-06-11 18:14:54
101.2,-29.54,2026-06-11 18:14:54
101.3,-29.53,2026-06-11 18:14:54
101.4,-29.54,2026-06-11 18:14:54
101.5,-29.53,2026-06-11 18:14:54
101.6,-29.56,2026-06-11 18:14:54
101.7,-29.57,2026-06-11 18:14:54
101.8,-29.55,2026-06-11 18:14:54
101.9,-29.56,2026-06-11 18:14:54
102.0,-29.57,2026-06-11 18:14:54
102.1,-29.54,2026-06-11 18:14:54
102.2,-29.54,2026-06-11 18:14:54
102.3,-29.51,2026-06-11 18:14:54
102.4,-29.55,2026-06-11 18:14:54
102.5,-29.55,2026-06-11 18:14:54
102.6,-29.5,2026-06-11 18:14:54
102.7,-29.53,2026-06-11 18:14:54
102.8,-29.55,2026-06-11 18:14:54
102.9,-29.55,2026-06-11 18:14:54
103.0,-29.52,2026-06-11 18:14:54
103.1,-29.51,2026-06-11 18:14:54
103.2,-29.54,2026-06-11 18:14:54
103.3,-29.55,2026-06-11 18:14:54
103.4,-29.53,2026-06-11 18:14:54
103.5,-29.55,2026-06-11 18:14:54
103.6,-29.51,2026-06-11 18:14:54
103.7,-29.53,2026-06-11 18:14:54
103.8,-29.53,2026-06-11 18:14:54
103.9,-29.54,2026-06-11 18:14:54
104.0,-29.53,2026-06-11 18:14:54
104.1,-29.55,2026-06-11 18:14:54
104.2,-29.57,2026-06-11 18:14:54
104.3,-29.52,2026-06-11 18:14:54
104.4,-29.51,2026-06-11 18:14:54
104.5,-29.51,2026-06-11 18:14:54
104.6,-29.52,2026-06-11 18:14:54
104.7,-29.55,2026-06-11 18:14:54
104.8,-29.53,2026-06-11 18:14:54
104.9,-29.57,2026-06-11 18:14:54
105.0,-29.54,2026-06-11 18:14:54
105.1,-29.59,2026-06-11 18:14:54
105.2,-29.56,2026-06-11 18:14:54
105.3,-29.57,2026-06-11 18:14:54
105.4,-29.58,2026-06-11 18:14:54
105.5,-29.57,2026-06-11 18:14:54
105.6,-29.56,2026-06-11 18:14:54
105.7,-29.55,2026-06-11 18:14:54
105.8,-29.55,2026-06-11 18:14:54
105.9,-29.55,2026-06-11 18:14:54
106.0,-29.54,2026-06-11 18:14:54
106.1,-29.54,2026-06-11 18:14:54
106.2,-29.46,2026-06-11 18:14:54
106.3,-29.49,2026-06-11 18:14:54
106.4,-29.47,2026-06-11 18:14:54
106.5,-29.49,2026-06-11 18:14:54
106.6,-29.53,2026-06-11 18:14:54
106.7,-29.49,2026-06-11 18:14:54
106.8,-29.49,2026-06-11 18:14:54
106.9,-29.48,2026-06-11 18:14:54
107.0,-29.49,2026-06-11 18:14:54
107.1,-29.49,2026-06-11 18:14:54
107.2,-29.57,2026-06-11 18:14:54
107.3,-29.56,2026-06-11 18:14:54
107.4,-29.5,2026-06-11 18:14:54
107.5,-29.48,2026-06-11 18:14:54
107.6,-29.48,2026-06-11 18:14:54
107.7,-29.5,2026-06-11 18:14:54
107.8,-29.5,2026-06-11 18:14:54
107.9,-29.51,2026-06-11 18:14:54
